,id,sentiment,tweet,label_a
3257,3257,NOT,@Vecess WW2 is what? Android showing me a shocker face,0
3258,3258,NOT,My person would prefer not to receive snack items.... what sort of small filler items would you like to receive in your boxes?!  #TBTBSanta,0
3259,3259,NOT,Do you like and comment on my Android tablet.,0
3260,3260,NOT,Yall know that video of the whire girl having a breakdown??? Me rn,0
3261,3261,NOT,@Matt__Devlin A three ball from Hockey Vil Truro NS,0
3262,3262,NEG,Finally saw that vicious slash from last night. Get Radko Gudas out of the game! #NHL,1
3263,3263,NOT,Man so the Cavs have to be down 15 to start playing!!!,0
3264,3264,NOT,Any sweatbags play xbox one cod GBs???,0
3265,3265,NOT,@Redpills266 Hahaha when I translate some korean stuff with Jiyeon in it on google translate it always put delay instead of Jiyeon 😂😂😂,0
3266,3266,NOT,@C_SaintsBuilds getting error failed to install add on from a zip file on android tablet any ideas,0
3267,3267,NOT,currentutc: It is 06:39 UTC now,0
3268,3268,NOT,idc if i gotta sandblast and zamboni my cheeks i'm getting k-pop star skin in 2018,0
3269,3269,NOT,Denny Hamlin The Last Car In Beats Martin Truex Jr &amp; Wins The Final Pole Of The 2017 Cup Season For Sunday's Homestead Championship Cup Race,0
3270,3270,NOT,"This, but of a series of cook-books;",0
3271,3271,NOT,Noah Schnapp is my fucking cinnamon apple,0
3272,3272,NOT,they just played Painkiller at the DU hockey game what @DREAMERSjoinus,0
3273,3273,NOT,"i’m poppin’ percs, i’m sippin’ lean,<br/>smoking pot like cooking dinner.",0
3274,3274,NEG,Basketball is kicking my butt this season🤕😅,1
3275,3275,NOT,How many songs will @djearworm’s United State of Pop 2017 have?,0
3276,3276,NOT,"I need to stop using ""xbox"" as a synonym for very",0
3277,3277,NOT,@FlawlessAndroid I had that. Tastes like a cotton candy soda I had a few years ago,0
3278,3278,NOT,NFL office may have knocked cowboys out of the playoffs before the season started.,0
3279,3279,NOT,Also help is dying over none pizza with left beef?,0
3280,3280,NOT,"@UKJourneyman86 For real, it's the strongest tag scene they have had in ages.",0
3281,3281,NEG,The fact jess and I️ never cook but attempted breakfast... fail,1
3282,3282,NOT,On these Blues as I dance around the kitchen cooking breakfast,0
3283,3283,NOT,"@Shorty2222 Same...if it’s not a concert, movie, or something  I really want to see or do I’m at home",0
3284,3284,NOT,POP/ROCK Group of the year is @Imaginedragons! 👏🏻#AMAs2017,0
3285,3285,NOT,Ravens Boys Basketball falls to @wesleyantrojans 69-52. @PrepsNow @HSOTScores,0
3286,3286,NOT,I love Garlic Bread more than I like Garlic Bread,0
3287,3287,NOT,@entwinedvenusxx You the first athlete that has yet to play me like a soccer ball... js if that counts .,0
3288,3288,NOT,@ChexMix mustard and ice cream,0
3289,3289,NOT,@ocengraves amazon &amp; holland and barrett!!,0
3290,3290,NOT,Please dont leave Booker #Lakers,0
3291,3291,NOT,Saw girls trip today thanks to my manager lol she was like that’s a good movie so I was like fuck it let me watch it,0
3292,3292,NOT,@meysq good thing I am... .~* Rolling In Neo-Millions *~.,0
3293,3293,NOT,"She also demanded I order a bottle of apple juice, henny and a 6 pack of Coronas... Incase you were wondering what her recipe is.",0
3294,3294,NOT,Oh come on just say hi to me we can be friends and hang out tepi jalan makan burger,0
3295,3295,NEG,I’m in the middle of watching Riverdale and all I have to say is... Jason Blossom is ugly so idk what all this fuss is about🤷🏻‍♀️🤷🏻‍♀️,1
3296,3296,NOT,"@JABcamLA Hahahaha....you should check your favorite teams, Cruz Azul, RiBer, Lakers, Dodgers...",0
3297,3297,NEG,"@TwitchSupport Xbox one x,app keeps crashing, any suggestions?",1
3298,3298,NOT,Folks be wanting to go out and we got full tornado warnings smh talking about “what’s the move”,0
3299,3299,NEG,Android snaps is honestly so trash lmao #sorrynotsorry,1
3300,3300,NOT,@sung_minkim Shuta Tonosaki’s parents run a apple farm.,0
3301,3301,NOT,@xOzziee U sounded like u were about to bust a fat nut insane,0
3302,3302,NOT,"Cavs beat Clippers 118-113<br/>LBJ w/ 39pts,14rebs<br/>Kev w/ 25pts<br/>Wade w/ 23pts,11rebs",0
3303,3303,NOT,@jhn_hrld_mgm Quick google search will solve all your problems,0
3304,3304,NOT,@theconcierge_bg @HealingHeatThpy Thank you for sharing,0
3305,3305,NOT,How many years until you can use your iPhone’s infrared camera to 3D-scan your ears and order custom AirPods?,0
3306,3306,NOT,Hey!!! @Jack_Septic_Eye Did the little secret part at the end of his video after the outro music like he used to in the Cuphead video!!!,0
3307,3307,NOT,But not ones that will buy you dinner,0
3308,3308,NOT,Please check the expiry dates for items you will be donating to our SJ food bank drive this Christmas. <br/>A lot had to be thrown out last yr.,0
3309,3309,NOT,At Dame’s Country Chicken and Waffles in NC with @Cinnpie before Famicon 👌🏼👌🏼,0
3310,3310,NOT,True love is letting them have the last bite of food.,0
3311,3311,NEG,@Sharfluffz The second part. I don't like you've been put in a sour mood...,1
3312,3312,NOT,@ccliffordwxyz @stephenclark @Hardrockdetroit Where is the UM synchro skating team  Show the Team skating,0
3313,3313,NOT,Forgot how dank apple juice is,0
3314,3314,NOT,I can’t wait until someone is smart enough to put Jesshilarious on a sitcom or in a movie. She is great at what she does.,0
3315,3315,NOT,If you’re telling people u fasting just to brag then yeah but if you’re just telling people so they don’t offer you food that’s regular,0
3316,3316,NOT,burger pleaseeeeeeee grr,0
3317,3317,NOT,I'm looking for members to start a punk rock bank that will be very sexually provocative and inappropriate. The bands name is SlutMouth.HMU,0
3318,3318,NEG,"@vadpradub @USVICTORY When we let stupid people vote, the elect other stupid people to office.",1
3319,3319,NOT,"Her ass ate a burger, and 10pc nugget from wendys.",0
3320,3320,NOT,@FreddieRivas It’s such a good vibrations                                It’s such a sweet dixey shine,0
3321,3321,NOT,"@ClutchPointsApp @_ThunderNation Does this means Mr Silver would be in charged of running the NBA and the NFL? However, I’m glad he said no.",0
3322,3322,NOT,I love @meowbeckyOW sm !!!!!! she is so sweet,0
3323,3323,NOT,They playing Kenya on this scene 😂 #RHOA,0
3324,3324,NOT,@MoppyUK I just bought for xbox,0
3325,3325,NOT,Heathers is such a great movie,0
3326,3326,NOT,"@benshapiro @allahpundit Yes, but he votes in Cook County, so it’s not exactly a swing state",0
3327,3327,NOT,"per @Lakers media, career high for Kuzma. He's got 25, but we are down 11",0
3328,3328,NOT,@aholmaas Bloody Mary scene....,0
3329,3329,NOT,Leo woke me up to yell at me for food and now I can't sleep,0
3330,3330,NOT,"@RxggedCop Jazz smiles softly and takes his pinky and shakes it ""good daddy"" she giggles softly",0
3331,3331,NOT,"if u pop 3 xanax and look in a mirror russ appears to tell u he produced, wrote, mixed, mastered and engineered his album",0
3332,3332,NOT,I️ need to find me a singer and dancer so we can start a group like BBD,0
3333,3333,NOT,"Let's go Plano Wildcat Football! Once a wildcat, always a wildcat! #Believe",0
3334,3334,NOT,All I’m gonna do when i get home is lay on my couch with my double chin and watch football,0
3335,3335,NOT,I need noah cryus to drop an album thanks,0
3336,3336,NOT,Y’all enjoy that thanksgiving dinner while I enjoy that holiday pay 💰,0
3337,3337,NEG,"Um...early returns on Louisville basketball do not look great. Defense is, um, lacking.",1
3338,3338,NOT,"Yeah, Thor was pretty great",0
3339,3339,NOT,IM GONNA SHOOT A BIG VIDEO ON SUNDAY IF ANYONE WANTS TO JOIN IN,0
3340,3340,NOT,Spurs Basketball is Stressful But GREAT enough said! Thanks for Winning and making my night better! #GoSpursGo,0
3341,3341,NOT,@DukeMBB is winning the national championship this year. I’m raising bets.,0
3342,3342,NOT,@JReidDraftScout Could you imagine what the Cavs would’ve been like today if they had picked Giannis 1st?,0
3343,3343,NOT,@K2theArl @AdamZHerman @sn_nhl Or… you know just stay home and play Xbox and watch hockey all day.,0
3344,3344,NOT,First Period Underway in Columbus Rangers vs Blue Jackets #LGR #NYRvsCBJ,0
3345,3345,NOT,"@HeadlessErin no, I just was watching a video, &amp; I screenshotted it.",0
3346,3346,NOT,@OhNoItsAlexx @BeastFireTimdog @NECRO_XIII I own great job a beast Rig and I prefer the One X @Xbox,0
3347,3347,NOT,"I’m so excited for the thanksgiving food, making the fam the good stuff 😍😍😍 I’ll be in the kitchen slaving away that day... haha woooo lmao",0
3348,3348,NEG,@Propmeister Lakers just costed me a parlay. They will never be favored by 7 again. Horrible,1
3349,3349,NOT,"who’s the superior group?<br/><br/>Aly &amp; Aj                   100%<br/>The Beatles                0%<br/><br/>6,340,812 votes • 0 hours left",0
3350,3350,NOT,#BadTimesToBagpipe after the newborn falls asleep,0
3351,3351,NOT,"In response to @dobyfriday…<br/><br/>Favorite Movie I Say: Royal Tenenbaums<br/><br/>Real Favorite Movies: Father of the Bride, Toy Story",0
3352,3352,NEG,Got the iPhone X and I already hate it,1
3353,3353,NOT,"@NHL All kinds of top end NHL draft eligible prospects to watch with Zadina, Groulx, McIsaac, Gravel and Veleno on the ice",0
3354,3354,NOT,I’m cooking in lab like rick and Morty,0
3355,3355,NOT,@oscvrll that fruit is put on that platter chef style for a catering event i just had warflashbacks to my food runner days,0
3356,3356,NOT,@ithrowpunches @spurs For real. They had it.,0
3357,3357,NOT,"@AxurEneas Relatable, my dude",0
3358,3358,NOT,@sbarnett037 i wanna just like have lunch with her or something. talk about the menu. anything.,0
3359,3359,NOT,If ya aren’t vegetarian or vegan then ok!!!! But don’t be obnoxious towards those that don’t eat meat. phrases like this are so gross,0
3360,3360,NOT,@Skeletextman Never seen that movie,0
3361,3361,NOT,on everything cuz old dude wrking in wawa said he could tell I don’t eat pork by looking at my skin 😳,0
3362,3362,NOT,"S/o @iso_zo, @otrillmaine, @smittystweets_ all out here on the college scene repping!",0
3363,3363,NOT,“We need to make a robot that shows the world how good we are at making robots”  <br/>“Make it do gymnastics. That will make it appear benign”,0
3364,3364,NOT,Sad drunk mall Santa is definitely up there on my list of holiday movie tropes,0
3365,3365,NEG,sex toy drop ship fucking people video,1
3366,3366,NOT,@dodgecares how do I update my radio (RA2) to be able to connect my iPhone X through USB/Bluetooth ?,0
3367,3367,NOT,This bar just played “shackles” by Mary Mary 🤣🤣😂🤣😂🤣,0
3368,3368,NOT,Y’all don’t know what a good movie is lol 😝,0
3369,3369,NOT,Is this k-pop bro?,0
3370,3370,NOT,I want some breakfast,0
3371,3371,NEG,I literally don’t know what android tells you people to make you think your pictures don’t look like grainy pieces of shit but... I got news,1
3372,3372,NOT,@TheLadyJSays That's sweet,0
3373,3373,NOT,@itsmerushelle This is why I’m vegetarian,0
3374,3374,NOT,Sometimes i just crave movie theater popcorn,0
3375,3375,NOT,@_TinySpeed I usually just join the party on Xbox. Fix your connection haha,0
3376,3376,NOT,I want to be cold again so I can go ice skating.,0
3377,3377,NOT,"I don’t beef . I say what i got to say to these bitches , and keep it moving 🗣",0
3378,3378,NOT,Nita says she’s hungry so I’m here cooking smh,0
3379,3379,NOT,no ones allowed to ft me anymore i’m team android,0
3380,3380,NOT,@tryceup Settled on Playstation Vue for NFL Network.,0
3381,3381,NOT,The Weight is falling off Tyson Fury who has been in Ricky Hatton’s gym every day this week.,0
3382,3382,NOT,Anddd dont focus on the weight it wont go down because at this point you start building muscle,0
3383,3383,NOT,"Robert McRae scored 20 points, Ethan Anderson 16. Fairfax 69, Venice 32. Basketball opener.",0
3384,3384,NOT,Love can be tricky,0
3385,3385,NOT,@BringHockeyBack are you guys going to stock more sizes in the tacos and hockey shirt??,0
3386,3386,NOT,it’s okay we coming for album of the year at the grammys @kendricklamar,0
3387,3387,NOT,So excited for next weekend! My first football game and my first time being up north. Can’t wait 🙌🏼🍻🏈,0
3388,3388,NOT,Best wishes to @OcelotSoccer in their quest for the @NJCAA D-1 MSOC National Championship on Saturday!,0
3389,3389,NOT,Mmmm this episode is chicken wings. Writing down the recipes.,0
3390,3390,NOT,@Carolina_Guy6 I guess the cavs ended up with a championship 😂 i had to read this thread again,0
3391,3391,NEG,@SherlockSophia wait i’m stupid why are they only made for the pixel,1
3392,3392,NOT,"I don't care what you say or think, I fuckin love the new Power Rangers movie",0
3393,3393,NEG,It’s tradition that my roommates and I watch a “black film” today is The Cookout and I’m actually crying this movie was ridiculous.,1
3394,3394,NOT,🏀🏀SAGU men’s basketball wins 112-89 over Wiley. They move to 5-0 this season.,0
3395,3395,NOT,Selling WW2 Xbox/PS4 Codes for $15! DM me to purchase!,0
3396,3396,NOT,"@HelaOfAsgard ""I really need a cigarette..""",0
3397,3397,NEG,I hate that like the only way to eat chicken nuggets is to dip them. Pouring sauce all on ya nuggets is sick.,1
3398,3398,NOT,Best pop/rock duo/group goes to @Imaginedragons!!! #AMAs #WWOBackstage,0
3399,3399,NOT,I've seen love die way too many times- Paramore,0
3400,3400,NOT,why are boobs and butts so enticing they are literally sacks of fat,0
3401,3401,NOT,Hockey Town. Hahahaha!!! <br/>Everyone knows Buffalo is Hockey Town.<br/>Even auto correct.<br/>#Sabres,0
3402,3402,NOT,Chris Coleman was Wales greatest ever football manager. Good luck in whatever you do. Thanks for the best summer of my life. ⚽️🏴󠁧󠁢󠁷󠁬󠁳󠁿,0
3403,3403,NOT,"@paige_cramer what was it before ?  <br/>and no, double L for lovely lauren",0
3404,3404,NOT,"Course Soul, Reggae, old Blues, Christian worship and a few other genres are so filled with cover versions you dont even know who’s original",0
3405,3405,NOT,@GameTimeArt Is he styling his hair like that for the TMNT movie?,0
3406,3406,NEG,pragmatic drizzle? Haskell can eat dog food - frustration,1
3407,3407,NOT,Officially a double-double for Kuzma: 30 points and 10 boards #Lakers,0
3408,3408,NOT,@carolyn_devine Cook it at a higher temperature? 🤭,0
3409,3409,NOT,@DesmondHoward just revealed his inner fat kid on College Gameday. He destroyed that cupcake!,0
3410,3410,NOT,@realDonaldTrump have you seen this? @Apple  @google @amazon  #corperatefraud #TaxFraud,0
3411,3411,NEG,@Red_Emzy Xbox ia full of em. Annoying af,1
3412,3412,NOT,@TastybeardTV See you back on the scene in a few months,0
3413,3413,NEG,"@chuckwoolery @Lrihendry Pretty soon, the hole the NFL is digging for itself will be too deep to get out of! FOOLS!",1
3414,3414,NOT,now i know why emily ostentatious made that movie THIS IS INTENSE,0
3415,3415,NOT,Nash pulls the Rangers within one. 4-3. #CHIvsNYR,0
3416,3416,NEG,All this drama for a movie but all this doesn't happen when women are not treated well. <br/><br/>#IStandWithPadmavati,1
3417,3417,NOT,Need to get home and throw this food on the stove so I can roll a blunt 😂😂,0
3418,3418,NOT,get it clearer<br/>look into the mirror,0
3419,3419,NOT,"Cheap promotions ,<br/>Dm me Today, to promote your Twitter page ,selfie, posts, Apps, and  for ReTweets",0
3420,3420,NOT,Out to see The Thing at the London Jazz Festival and there's a lady at the back of the venue working on a painting.,0
3421,3421,NOT,"Gabby basixally told her teammate that she needs to dress modestly... in gymnastics, a sport where they wear leotards. girl please hush",0
3422,3422,NOT,.@apple why can’t I schedule my texts,0
3423,3423,NOT,@carissajanuary Great for football games too. 😁,0
3424,3424,NOT,#ASU hockey scoreless vs. Penn State after 1st period at Gila River Arena,0
3425,3425,NOT,i havent seen lahen since i tried cooking him,0
3426,3426,NOT,171118 Do!Digest thread<br/>sorry guys im just back from dinner.. will put up the miss ones here,0
3427,3427,NOT,HS Football Playoffs Area Round match ups:<br/>Cisco vs. Childress<br/>Friday-1pm-Wichita Falls,0
3428,3428,NEG,@NHL I wish this applied to me 😭,1
3429,3429,NOT,I like The Office more than I like most people,0
3430,3430,NOT,"Tyler, The Creator’s best album is WOLF",0
3431,3431,NOT,@thorofficial All the Thor and Loki moments. #ThorRagnorak,0
3432,3432,NOT,Reply one time to this tweet. I’m reading everything.,0
3433,3433,NOT,@UWSPAthletics No video link for tonight's Men's hockey game? Game is not listed on the portal..tia,0
3434,3434,NOT,Demarest in 15th Cook 34th at 4k for the Hoos.  #uvatfcc currently in 14th place at 4k,0
3435,3435,NOT,"@Larkinsomnia Skating around, having fun",0
3436,3436,NOT,@emilybabyy It is a dinner and dance. If no dates then it would be 90-95% men lok,0
3437,3437,NOT,"“Finally, a good Christian animated movie to take the kids t-WHY ISN’T JESUS WHITE AND BLONDE!?”",0
3438,3438,NEG,@realDonaldTrump What Ball said is wrong. What you just wrote is beneath the dignity of the office you hold. Your petulance is exhausting.,1
3439,3439,NOT,"@stormlandbrand @RyanLoco Yo, sweet shirt!! 🙌🏽",0
3440,3440,NOT,@ScottWarner18 @justplainknowsy Fry chicken or anything else. Just... no frying.,0
3441,3441,NOT,@kateleth I'd tell you to Google what to do but I doubt there's any precedent to draw from,0
3442,3442,NOT,I’ve only made one banger this year and it was a jumpshot video 😐,0
3443,3443,NOT,You can never take anything/anyone for granted,0
3444,3444,NOT,@mjwstickings But those stupid millionaire football players don't know why they're kneeling! #MAGA🙄🙄,0
3445,3445,NOT,fat orgy tube porn sex video movies,0
3446,3446,NEG,"my family watched Thor w/o me, I’m offended",1
3447,3447,NOT,".@charliejane, how does the Pixel 2 compare to the Caddy in your mind?",0
3448,3448,NOT,"@DevKennedyMusic YAY Wonderful, I can't wait for seeing your video 😍❤",0
3449,3449,NOT,as it turns out the shake shack in penn has a full menu in the morning so this means cheeseburgers for breakfast is law,0
3450,3450,NEG,@HardyBoi10 Bc I wasn’t talking to yo stupid ass 😂 get tf on tryna argue dude . You want beef so bad,1
3451,3451,NOT,@CW_CrazyXGF @DLChamplin This part was so sweet 😭❤️,0
3452,3452,NOT,@Opus4210 I'm going to have to find video. Otherwise I won't believe it.,0
3453,3453,NOT,"@Ieejieunt Go ask the producer when the movie will come out, baobei! 하하 <br/><br/>I'll sleep later. Anyway, have you eaten your dinner baobei?",0
3454,3454,NOT,"FINAL: (4) Scott County Central 70, (5) Senath-Hornersville 38<br/><br/>Coaches vs. Cancer Charleston Shootout<br/><br/>#girls #basketball",0
3455,3455,NOT,@Iuvtunes @thunderfrick OOH um we literally love anything but like pizza or spaghetti mostly but we’re down for anything,0
3456,3456,NOT,"python-google-api-python-client 1.6.4-1 (any/Community)<br/>""Google API Client Library for Python""<br/>&lt;2017-11-19&gt;",0
3457,3457,NOT,nobody that orders a diet coke is on an actual diet,0
3458,3458,NEG,I hate when people order salads from dominos . Order a pizza .,1
3459,3459,NOT,I bring food,0
3460,3460,NOT,Amazon wishlists are amazing,0
3461,3461,NOT,@OttawaCitizen I could have sworn the Habs were the underdogs.,0
3462,3462,NOT,@CSAviate This is so true. He actually completes simple chest passes. How novel for a Cavs point guard,0
3463,3463,NOT,Tracee Elis Ross saying “korean pop sensation BTS” is music to my ears.,0
3464,3464,NOT,Imma cook breakfast,0
3465,3465,NOT,my unc sent me moneythru cashapp &amp; gone say it’s for clubbing or studying/food😂,0
3466,3466,NOT,@kylekuzma  is the best rookie on the Lakers might even be there best player! #MichiganStandUp #FutureStar,0
3467,3467,NOT,"@ShxkeGraphics @UnitedN4TI0N Nonsense Old Sport, Gatsy has a exponential impact around the U.S.",0
3468,3468,NOT,Congrats to @CoachBurgdorf_  and McEachern football for knocking off Lowndes. One of the best games I’ve ever seen!,0
3469,3469,NOT,what's a good album to listen to? i got 3 hours to spare,0
3470,3470,NOT,@angeliquefiske @NFL That would make some great tequila bottles,0
3471,3471,NOT,Halftime at @UHSAAinfo 6A football state championship game. @homeoftheminers leads @EastHighSLC 14-7.,0
3472,3472,NOT,@coffeespoonie Should I google this person?,0
3473,3473,NOT,"@rojasperfecto Is it an iPhone, you can track it!",0
3474,3474,NOT,@LiveLoveSwave I remember we beat Africentric by 100+ lmao. Won the city championship by like 70,0
3475,3475,NEG,It’s never a good idea to watch food videos at night,1
3476,3476,NOT,I JUST FOUND A KOREAN VERSION OF THE SWEET TRANSVESTITE SCENE IN RHPS AH??,0
3477,3477,NOT,I need help from the technical team of Google Pixel 2 #Help #Apps @Google,0
3478,3478,NOT,Warwick Warriors' 2017 Basketball Tournament ~ Boys - 5th Grade ~ South Kingstown (Freeman) def East Greenwich (Kim) 41-16 @TourneyMachine,0
3479,3479,NOT,@TheBuckClub Sweet hole,0
3480,3480,NOT,@darius_roberti lol outside of Daredevil when have they done that since?,0
3481,3481,NEG,@_helpermonkey I’ve come to appreciate the devotion of Star Wars fans because the prequels should have *destroyed* the franchise completely.,1
3482,3482,NOT,@HistorywithEXO Aww would even be better if Yixing will be part of this album!!! &lt;3,0
3483,3483,NOT,Orange 🍊 juice and a blunt for breakfast 🌬🔥,0
3484,3484,NOT,@AIMforGC There's a scout from the stars who works out at the same gym as I do he told me the habs defence is a dumpster fire,0
3485,3485,NOT,Hoping I can stay up to watch @BTS_twt Why did I say I'd be in the office tomorrow?! #BTSxAMAs,0
3486,3486,NEG,if i have to see mallow cooking one more fucking time i swear to god,1
3487,3487,NOT,I love Thor so much,0
3488,3488,NEG,The Birth of a nation Nat Turners Rebellion deserved a damn award. I get so angry every time I think about that movie 🙄,1
3489,3489,NOT,It’s great to see St Louis U basketball on ESPN!# Billikens,0
3490,3490,NOT,Isn't it time @NBA gets the same HD cameras @NFL uses for these replays?! #OKCvsSAS,0
3491,3491,NOT,@tbailey5477 Hillary Clinton stood behind her man also food point,0
3492,3492,NOT,Yo what y’all doing @cavs 💀,0
3493,3493,NEG,"Jesus, both LA basketball teams are trash.",1
3494,3494,NOT,@flipcritic @spurs Spurs gonna Spur.<br/>Plus seems LA stopped being a lazy wuss. Lol.,0
3495,3495,NEG,ALL THE BAD BITCHES FROM HIGH SCHOOL GOT FAT. I BE SAD LIKE WHEN YOU FIRST FOUND OUT WRESTLING WAS FAKE,1
3496,3496,NOT,Somebody bring ya girl some breakfast and coffee 🙃😇,0
3497,3497,NOT,Texas Longhorn Football (5-5) takes on #24 West Virginia (7-3) away tomorrow Saturday at 11am central #HookEm,0
3498,3498,NOT,"I got home at 3am, checked the mail, and made myself breakfast.. I guess I’m like a domestic drunk",0
3499,3499,NOT,Beer League Dad life:  Paw Patrol then some hockey.,0
3500,3500,NOT,xbox live,0
3501,3501,NOT,@Battlefield @Xbox Gifting features u say,0
3502,3502,NOT,"@nikhiltri @tanuja_devi Should we plan via Google Doc? And figure out a format (aside from good food, goos music, goid vibes)?",0
3503,3503,NOT,"Work dinner was jolly-fun tonight. Won one of three grand prizes and food was delicious. Great company, too!",0
3504,3504,NEG,Nothing I hate more than someone who refuses to take responsibility for their actions.,1
3505,3505,NOT,We are very proud of our football team!! @VFBC_SV awesome season! 🏈🎉,0
3506,3506,NOT,@nikkoelizabeth @Drake Omg just like Uncle Potato,0
3507,3507,NOT,Bruce almighty is jim careys 3rd best movie,0
3508,3508,NOT,This Jaden Smith album has me mind blown rn,0
3509,3509,NOT,@ubfig750 Olympics? we gotta start practicing  more flips.,0
3510,3510,NOT,@Oneirio Yes<br/>But fkn hachiko amd marley and me tho,0
3511,3511,NOT,"someone, let's watch the Spurs game somewhere",0
3512,3512,NOT,Y'all remember when Drake had dinner with the Kardashians 💀💀💀 like a quaint private dinner with Kris Bruce and the rest of em,0
3513,3513,NOT,@CurvingSinceBc @MsSashaBelle How long was said video ?,0
3514,3514,NOT,Need to buy more cereal #nomsaiyan,0
3515,3515,NOT,title url,0
3516,3516,NOT,@BRlDG3 This is my spot bruh. 😭 steak and cheese with shrimp and some old bay or garlic parm fries. I’m in heaven. Lol,0
3517,3517,NOT,@peeekaboooe once a pop punk kid always a pop punk kid,0
3518,3518,NOT,Lakers trail 11 with 1:50 to go in #LakersSuns,0
3519,3519,NOT,@ScuFFyy17 @Rodallday23 15k investment for $280 and a gold pixel trophy. 100% worth,0
3520,3520,NOT,"Technically, we have no proof that MAD MAX: FURY ROAD is not a Christmas movie.",0
3521,3521,NOT,"@timothymathai @urbanburgerKE I'm headed home,  those sides of Junction,  although I'm leaving the office now in Upperhill",0
3522,3522,NOT,Takin all bets NOW on the Celtics not beatin the Cavs in the playoffs ... place your bets .. (and no I ain’t a Cavs fan),0
3523,3523,NOT,@EAStarWars @PlayStation I don't want to be needed on the battlefront,0
3524,3524,NOT,Wishing Shri @KirenRijiju a very happy birthday. May almighty bless you with good health and a long life.,0
3525,3525,NOT,"i love how gorgeous taehyung’s skin tone is, it’s like a sweet caramel mocha and it makes me melt thinking how beautiful it is",0
3526,3526,NEG,#apple is sending me notifications while I’m driving that it won’t send me notifications while I’m driving #fail #iphone,1
3527,3527,NOT,@BradMossEsq As I said it looks like the inside of my composter after Thanksgiving dinner!,0
3528,3528,NOT,@ajwilliams23 @thEMANacho 😂😂 we were backstage at the Spurs game and someone asked that too 😂,0
3529,3529,NOT,iPhone X finally got delivered 😍 #256gb,0
3530,3530,NOT,highkey dont care,0
3531,3531,NOT,A food truck in Austin tried to pass hot dogs off as Peruvian food. And I’m on to them.,0
3532,3532,NOT,"I'm going, let's hope they don't pop up or imma cry 😂😭",0
3533,3533,NOT,@MikeIsaac Those giraffe teething toys. Sophie the Giraffe? Get it for every new parent. Always loved,0
3534,3534,NEG,Scared to update my iPhone smh 🤦🏾‍♂️,1
3535,3535,NOT,You remember that one guy Steve? Do you think he ever finally got his Dell?<br/><br/>#sleepythoughts,0
3536,3536,NOT,@devphi11 People don’t get into healthy habits at the drop of a dime. It’s a struggle that you’re explaining as if it occurs instantly.,0
3537,3537,NOT,@NBCPolitics @MSNBC The abuse of Chicken fighting and dog fighting in no different than pleasure killing elephants and big game animals.,0
3538,3538,NOT,Class 6 Region A championship next week Oscar Smith at Landstown,0
3539,3539,NOT,me: h<br/>hockey boy: ya i play junior A &amp; was leading scorer on my peewee AA team and somehow still keep up with the 1 online class i'm taking,0
3540,3540,NOT,@dreambiglivewel @IvankaTrump @realDonaldTrump Do you have a source on the skating rink thing? I have not heard this prior. Interested.,0
3541,3541,NOT,"#Cavs a wintry 0-for-6 to start this one off. Despite four turnovers, L.A. with an 8-0 getaway in the first three minutes.",0
3542,3542,NOT,"yes western pop is being exposed to bts, but rly its more of stan twt being exposed to whatever is going on in western pop these days lol",0
3543,3543,NOT,@MikeGT79 @blazerhockey More like mommy needs to be able to sit down feet in front not strait out  before we can come to hockey,0
3544,3544,NOT,This Moneybagg yo and NBA young boy go crazy,0
3545,3545,NOT,Treat my moms to sum breakfast this morning.,0
3546,3546,NOT,@VZWNow @TMobile @VZWNow I’m switching away from @ATTCares. Can I bring my existing iPhone to either of your networks?,0
3547,3547,NOT,"@PILLOWFlGHT No it’s not, it’s wearing a basketball outfit and j’s",0
3548,3548,NEG,"But damn, TENNIS STATE CHAMPIONSHIP? Okaaaaay hunny, I see uuuuu.",1
3549,3549,NOT,Congratulations to Trojan football on their HUGE win over Arabia Mountain!  Let’s do it again in Game 13 next week!!!,0
3550,3550,NOT,722 Suns/Lakers UN 233 live,0
3551,3551,NEG,@alaskutahn Weird looking movie.,1
3552,3552,NEG,why does my body has to reject every fucking piercing i put google search,1
3553,3553,NOT,@dancercohen .... Were you not complaining about this album like 5 mins ago,0
3554,3554,NOT,"Heading to LA for Thanksgiving week.  Question is, do I bring my Xbox? Is that socially acceptable?",0
3555,3555,NOT,Congrats @realtorfrank2 on winning this week's #CHICKEN parlay. Bring it home Frank! We need a 4-0 in our future.,0
3556,3556,NEG,Damn I haven't been to otay mall in a fat min this place is never poppin,1
3557,3557,NOT,"goodbye spotify premium, hello apple music!!!",0
3558,3558,NOT,Wiz/Cavs ml juice party parlay:<br/>+104 1.5u,0
3559,3559,NOT,waiting for the second post-credits (if there is one?) but thor was quite enjoyable!,0
3560,3560,NOT,I read that 21 Savage is dropping a Christmas album and honestly that makes me so happy.,0
3561,3561,NOT,"Thinking of Christmas videos. Should I do a ""Snazzy"" Gift Guide video?",0
3562,3562,NOT,"@spammantha sometimes i just drink a juice for lunch. Makes me feel amazing. carrots, celery, apple. sooooo good",0
3563,3563,NOT,Kenapa tudung perfect bila tak pakai  scarf?!!?!?! Like please tudung i am TRYING to obey God here so work with meeee 😫😫😫,0
3564,3564,NOT,Lakers and OKC are the other teams I want to see.,0
3565,3565,NOT,Who wants to lend me a Xbox one headset???,0
