,id,sentiment,tweet,label_a
960,1696,NOT,"I just got roasted on NFL Twitter. It's a cold world out there folks, wear a coat.",0
961,725,NEG,"@seanhannity get off that fat wallet and buy me a coffee maker, fucko!",1
962,3834,NOT,"Fearless Football FINAL:<br/>Mayflower 53 (7-0, 11-0)<br/>Smackover 46 (5-2, 7-5)<br/>#FearlessFriday",0
963,2256,NOT,so just want android users to work,0
964,211,NOT,@Sole_Miz Or the post office right?,0
965,1499,NEG,"NBA really needs an investigation into these refs, NFL refs aren’t this bad, fuck",1
966,1417,NEG,Hottest guy in the club is on my arm AND he has a fat ass. Bye 😏😏,1
967,586,NEG,"I hate when bitches think it’s beef cus we not friends anymore, bitch maybe I’m just tired of you 😂",1
968,3185,NEG,I suggested watching this scary movie and I HATE scary movies 😭,1
969,552,NEG,who the fuck doesnt put the hash brown ON the breakfast sandwich and why do they practice such poor decision making,1
970,2002,NEG,I just had the worst chicken burger of my life I feel like martins it hurts to spend money on food that didn't bang 💔,1
971,1741,NOT,"My 6 yr old said about Tottenham, Is that the team of the chicken on the football?",0
972,1923,NEG,"This whole week was horrible Lol. <br/>Saturday gone be litttttt, I’m finna slide to this party looking like a slut snack ♨️😁",1
973,1488,NEG,I’m a waste of time and you already know it,1
974,1317,NOT,The 1980s saw a protracted fight with Microsoft over the rights to GUI design. Microsoft won.,0
975,3774,NEG,Finally got my hands on the iPhone X and I’ll tell you what...that shit overated af,1
976,2591,NEG,Stoooop putting that video of that girl and her dog suckin tongue it’s nasty @Twitter take it off,1
977,1626,NOT,Let's go @cavs #defendtheland #AllForOne,0
978,3951,NEG,Fat fuck really miserable,1
979,899,NOT,"If your Thanksgiving don't consist of fried chicken, ribs, Mac n cheese, cornbread, football, family n friends, then you doing it wrong",0
980,3473,NOT,"@rojasperfecto Is it an iPhone, you can track it!",0
981,1260,NOT,@_MJGeesus I literally only bought a Wii U for smash,0
982,3447,NOT,".@charliejane, how does the Pixel 2 compare to the Caddy in your mind?",0
983,484,NEG,omg theres a klaine bnf thts now a riverdale stan? embarrassing,1
984,158,NOT,"Damaske backhands one off the goalie,  Case puts it away.  6-3 Warriors with 6:34 left.",0
985,2107,NEG,"@ErikHandy Women.<br/><br/>Not a movie, just a horror in the world.",1
986,3504,NEG,Nothing I hate more than someone who refuses to take responsibility for their actions.,1
987,157,NEG,"St. John's is such a fucking clownshow when it comes to anything that isn't men's basketball, I swear to fucking Christ fucking almighty.",1
988,1895,NOT,sweet sweet sweet,0
989,1153,NOT,free porn with no signup youtube video porno de noelia,0
990,1505,NEG,I didn’t like the iPhoneX at first but now I gotta get my hands on it,1
991,2663,NEG,Atherton street on a football weekend is hands down the thing that pisses me off the most,1
992,2629,NEG,Waiting on food to show up to my house so I can eat. Can't take my pain meds on an empty stomach :/. Once I eat I can stream.,1
993,2955,NEG,I'm annoyed AJ and Brock get good music for their video package #SurvivorSeries,1
994,485,NEG,Dmark dumb ass oven got glass all in my food 😒,1
995,3729,NOT,Cue Country Roads @wvuwomenssoccer wins off penalty kicks in overtime advances to the Sweet 16 #HailWV,0
996,912,NOT,@BeyonceCum buy the album too fatass,0
997,893,NEG,When life gives you lemons you better makes fucking beef stew or else you're a bitch<br/><br/>-quote by me<br/><br/>Fuck it,1
998,4440,NEG,"selena gomez is really our generation’s worst singer, dancer, vocalist, performer, and pop star",1
999,1761,NEG,#GaryBettman trending. Still not dead. Still head of NHL.  Shit,1
1000,2446,NOT,JV girls basketball final<br/><br/>Angola 41<br/>Eastside 32,0
1001,3028,NOT,I watched my wisdom teeth removal video like 363638292 times and I still laugh as hard as the first time I watched it 😂,0
1002,2458,NOT,"@KenyaMoore 's 70s look has got me singing ""shimmy shimmy coco pop"" #RHOA",0
1003,876,NOT,Getting married young is like leaving a party at 9 pm<br/><br/>But I'm leaving it with my best friend and we'll go home together and make dinner.,0
1004,3102,NOT,I love when a hotel’s continental breakfast is on point.,0
1005,1692,NOT,"It's noticeably more tart and gelatinous, with the apple-like sharpness typical of yogurt.",0
1006,1302,NOT,LOOOL Someone offered to trade me weed for my xbox one,0
1007,759,NOT,@shadesofryan haha its my fav playlist !! if you have apple music i can send you a link,0
1008,3861,NEG,(Also fuck whoever decided it was okay to compare Superman dying to Prince and Bowie. In a movie full of “fuck that” moments - fuck. that.),1
1009,3692,NOT,@Lakers Remember when Ball was 2nd all around pick?,0
1010,2030,NOT,"@ThePenaltySpot7 @Xbox No worries , no idea about that",0
1011,1690,NEG,@GatorBird126 I have to unfollow you. You’re the athlete of my worst nightmares.,1
1012,3634,NOT,My friend just ordered a cheese burger without the cheese or burger... with extra pickles. @ti_ar_ne,0
1013,221,NOT,Ready for an Aquaman movie #JusticeLeague,0
1014,1344,NEG,if you don’t like spicy chicken nuggets then you have serious issues my dude,1
1015,2973,NOT,Debating on getting an iPhone 7+ 🤔,0
1016,1507,NEG,I️ can’t stand a lifetime or a hallmark movie #imallgoodthx,1
1017,189,NEG,Netflix has the worst movie selection ever no wonder everyone just starts having sex instead,1
1018,3927,NOT,Morreeeee carbs pancake breakfast everydaySZN,0
1019,4208,NEG,I’m REALLY tweaking out and my boyfriend is dead ignoring me to play Xbox how trifling,1
1020,1273,NOT,@michaeloneill71 @WillramWallace @RealShaneGray @mdcontrera @NFL It’s so cute watching you try. :),0
1021,2893,NEG,"@rasyadkamal Google also dihujung jari💃plus,  ade orang discuss😌that's why i don't like online quizzes 🙀",1
1022,3009,NEG,Is anybody else playing #AssassinsCreedOrigins for the Xbox One? Because my game quality looks like crap,1
1023,105,NEG,I hate everything about me.,1
1024,4186,NOT,@ColleenWeather You did better ice skating than I do!,0
1025,295,NOT,@babythor They pass that turnover chain around like hot potato every game,0
1026,3262,NEG,Finally saw that vicious slash from last night. Get Radko Gudas out of the game! #NHL,1
1027,1635,NOT,Oh and good win @spurs,0
1028,3365,NEG,sex toy drop ship fucking people video,1
1029,2447,NOT,"4 on 4 Hockey to end the game, until the goalie pull that is.",0
1030,3987,NOT,@davidcal77 @GovMikeHuckabee @NFL @dallascowboys And you can retweet that statement.,0
1031,1935,NEG,"The ONE TIME I go to a different Taco Bell location, they mess up my order and they didn't cook the meat all the way..",1
1032,2858,NEG,ur not multicultural just because u know how to use Google translate :-(,1
1033,2415,NEG,@dstoops454 @TaylorNebergall @DylanChio61 @brittanysparaci Obviously I️ meant “I️” but this new Apple shit dumb af,1
1034,1478,NOT,@Edward_Ram15 Jk an iPhone 6s,0
1035,4511,NEG,Lakers sure do make some stupid plays. Losing plays,1
1036,1676,NEG,@dgodz @Lakers Warriors is the worst.,1
1037,323,NOT,@NFL @TankLawrence @dallascowboys @Campbell93 @Jaguars @jbbigbear @Chargers @VonMiller @Broncos @RyanShazier @steelers Cambell or Lawrence,0
1038,4505,NOT,Chik Fila breakfast would be so clutch right now,0
1039,1702,NOT,#WKU football is insane and weird rn and I love it,0
1040,452,NEG,"apple turned to shit when they removed the audio jack, i can’t even listen to music and charge :(",1
1041,1179,NEG,"Miley’s really out here cleaning her fucking garage instead of promoting her album at the AMAs. Ok miley, ok.",1
1042,3683,NEG,"@CNET Told ya, iphone sucks, overpriced piece of shit",1
1043,3931,NEG,"@andrewheeb @VilleJack Never won a national championship, trash tbh",1
1044,135,NEG,Cavs don’t have not 1 big man. Shit is ridiculous we don’t have a PG either lol or a reliable SG,1
1045,1745,NOT,Highway dui check coming across mcculage towards Washington and East Peoria be safe my niggas,0
1046,3813,NOT,@MarekTheBee That is a good turnout. Looks better than men's basketball.,0
1047,3117,NOT,"Kayla Diaz of New Cindystad, Arizona saved a file called domain.gif on Google Drive.",0
1048,1343,NOT,@TSNJFranklin What did he do that was suspendable? @NHL you're joking right?,0
1049,2092,NOT,"Slice of the Day for Sat 18 Nov 2017 - Baja Chicken: Chicken, Bacon, Onion, BBQ Sauce, Chipotle Mayo  #pizza #Quincy #Milton #Dorchester",0
1050,3192,NEG,Trying to convince my dumb ass roommate to go ice skating 😒,1
1051,1088,NEG,2 bottles of wine and dennys i want to die,1
1052,4407,NOT,I need my pussy ate.,0
1053,1323,NEG,@RoundSqrCupola @Apple Almost expected this to be a onion article<br/>But its legit<br/><br/>I feel bad for satirists :(,1
1054,4334,NEG,I can't get the #WWENetwork on the iPhone app to display horizontally :( #NXTTakeOver,1
1055,701,NOT,I was finna go to sleep but the lakers on,0
1056,2644,NOT,The iPhone X remind me so much Of a Android,0
1057,3821,NEG,Poor effort by the Lakers especially defensively. Disappointed in that aspect.,1
1058,351,NEG,@Iacoguy @BuffyBlog It's a guy who never could make college ball let alone NFL singing about the things he's considering taking in the ass.,1
1059,988,NEG,it's been almost two months and my dad didn't get my iPhone fixed UUgHHUH,1
1060,3243,NOT,Personal Injury Collision <br/>Victoria Park Ave &amp; Lawrence Ave E <br/>[HP]  11/19 02:30 <br/>#North_York #Toronto,0
1061,4154,NOT,So happy I'm gaining weight,0
1062,3432,NOT,Reply one time to this tweet. I’m reading everything.,0
1063,315,NEG,Why females think we got beef because we use to talked to the same nigga? Girl fuck you &amp; him 🤣🤣😂😂,1
1064,997,NEG,Why is the iPhone keyboard so fucking horrible,1
1065,3180,NOT,Meet the Patriots is tonight at 6:30 at  Patriot Gym. Basketball players and cheerleaders introduced. Everyone invited.,0
1066,20,NOT,"wow bts really makes me so happy, like my eyes are twinkling in this video",0
1067,2179,NEG,#ColinKaepernick is a cancer that has metastasized in the #NFL.,1
1068,2164,NOT,back to watching this movie i need for class tomorrow ( ´_ゝ`),0
1069,3552,NEG,why does my body has to reject every fucking piercing i put google search,1
1070,3413,NEG,"@chuckwoolery @Lrihendry Pretty soon, the hole the NFL is digging for itself will be too deep to get out of! FOOLS!",1
1071,2469,NEG,i’m gonna miss football season :(,1
1072,2064,NEG,"Sometimes I wake up feeling fat af, then other days I wake up feeling skinny af.",1
1073,2948,NOT,@NFL @buffalobills @NatePeterman Why are they benching tyrod!?!,0
1074,2430,NEG,Lena Dunham is absolutely garbage... she is the definition of “white feminism”.,1
1075,1538,NOT,my mum made me breakfast in bed this morning (which is new ?) and she made sure to use the mario cup,0
1076,1882,NEG,What a terrible loss. Have the Thunder played 4 Q’s of basketball in a row this season?,1
1077,1654,NOT,@whitney_delynn @DeniseLouise_ Smart tv blueray player or Xbox!,0
1078,1747,NOT,"Hot take: a Superman video game would not be difficult to make, relatively speaking.",0
1079,3686,NEG,I hate anytime KCP dribbles smh #Lakers,1
1080,3614,NEG,You know when you’re depressed and I️t feel like there’s a fifty pound weight on your chest and you cant breathe cuz your so fucking gloomy,1
1081,3892,NEG,one bad scene can mess up the whole movie,1
1082,703,NOT,Ain't nothing like home sweet home. 😌,0
1083,3842,NOT,"Tomorrow, I’m going to order a ton of food and just watch sports and drink.",0
1084,209,NOT,I need a new @rihanna album. I love that she killing the make up game but I’m ready for the album,0
1085,4398,NEG,@CillizzaCNN the man is a pig who is unfit for the office he holds,1
1086,1625,NEG,@Liza100Ctrl @EmrgencyKittens Google translate isn't working! 😢,1
1087,3333,NOT,"Let's go Plano Wildcat Football! Once a wildcat, always a wildcat! #Believe",0
1088,314,NOT,The most awaited movie of 2018. can't wait! <br/>50 DAYS TO PSPK25,0
1089,691,NEG,the refs for the Thunder Spurs game are trash,1
1090,3637,NOT,Thor: Ragnarok is the only good movie I have ever seen.,0
1091,510,NEG,.@Eblank3218 give me my @ back you fat piece of shit,1
1092,1640,NOT,#JusticeLeague movie poll #1<br/>Have you seen it yet?,0
1093,79,NOT,don't give him your heart if he doesn't deserve it..,0
1094,1815,NEG,Think my Xbox just died...,1
1095,1474,NOT,@selenagomez  PLEASE PLEASE follow me! i love you as both a actor & a singer! i think u and jb are too cute &lt;3 im a HUGE  fan! xox,0
1096,3980,NEG,Lakers PA Announcers voice is so boring..,1
1097,4286,NOT,"Google Translate generates its answers by trawling through decades of comparative human translated works, such as UN documents.",0
1098,1311,NEG,There's really nothing worse than being forced to watch a video on someone else's phone and having to pretend to laugh for 3 minutes.,1
1099,1796,NEG,Am I the only one who hates this Thursday Night Football camera angle?,1
1100,4116,NEG,The battery life on the iPhone is a fucking joke,1
1101,1245,NOT,If Zack Snyder would have stayed director instead of Joss Whedon the movie would have been 10x better but he had to come in,0
1102,1723,NEG,@ohhannahelyse That is so sad. ☹️ Just feed your baby with food that has nutrition and substance. That's all that matters.,1
1103,433,NEG,iphone 8 camera makes me look crusty as hell smh,1
1104,1170,NEG,Busted the Nintendo Wii out for the first time after moving - playing Super Mario Galaxy btw and my save life is gone 😦,1
1105,1230,NOT,oh I found the Lolita defenders,0
1106,663,NEG,Can’t sleep cause thinking of all ways to lose weight before Holliday’s lmfaooooo @ my life,1
1107,647,NOT,Testing Android oreo on my oneplus 2,0
1108,2245,NOT,"You’re a collection of paradoxes, you’re a compilation of food for thought.",0
1109,2210,NOT,I NEED THE VIDEO NOW,0
1110,4261,NOT,Imagine what the NFL would be like if Sean Taylor was still alive,0
1111,1573,NEG,the worst thing about not having scales is being able to physically see my weight gain but not knowing how much i gained,1
1112,3896,NOT,Weather 11/19/2017 12:15 AM: 42.6F 83% humidity 29.658inHg Wind S/0.00mph Rain today None,0
1113,1466,NOT,Be with someone who gives you the same feeling when you see your food coming at a restaurant.,0
1114,197,NOT,So who has an Xbox?,0
1115,53,NOT,"First up, me and Lindsay are doing a Jazz to Rudolph the Red Nose Reindeer from Rudolph the Red Nose Reindeer.",0
1116,2896,NEG,"Oh good, the office is full of loud construction noise from the floor below us today. 😫",1
1117,282,NOT,@carnagedormammu Do you have OW on Xbox one?,0
1118,3311,NEG,@Sharfluffz The second part. I don't like you've been put in a sour mood...,1
1119,297,NOT,Solo flight,0
1120,3841,NEG,Bitches don’t even be knowing you to beef lmao they just be mad cause they friend mad. Monkey see monkey do ass bitches . 👐🏽,1
1121,706,NOT,@shawnaconradme Not a problem. I hope this gumbo is good. Should be. No more cooking topics.,0
1122,3816,NOT,"Meanwhile the guys surveilling him are all, “what is he doing with that video?”   #ImpromptuTheater",0
1123,1123,NOT,@michellesawyer6 We need to play dirty in the sand box now! this video has to have momentum,0
1124,1473,NOT,@killadelfkid It’s 45 Caucasian degrees right now. That 13 degrees above freezing. Go get some cereal and watch cartoons.,0
1125,2614,NOT,Wait am I delulu or do y’all think gaga will do a R&amp;B album ? Like 90’s nostalgia ?,0
1126,362,NEG,@chuckwoolery The NFL was boycotted last Sunday.  Can't say I was bothered by it.,1
1127,169,NOT,"End 1Q: Clippers 27, Cavs 24. James 9p,5r,1a; Crowder 7p; Love 6p,2r. LAC Jordan 12p,5r; Griffin 5p,6r. CLE 43%,2TO. LAC 52%,5TO.",0
1128,644,NEG,why cant i watch a simple movie thats on tv with my family without a very graphic sex scene :/,1
1129,869,NEG,@TheOrangeBomb @EscapeVelo Yeap i have xbox and its catching dust... I get more shit on my ps4 :/,1
1130,4454,NOT,@audiseaa girl if you don’t update your iPhone 😂,0
1131,2616,NEG,Steak N Shake is the GOAT for drunk food,1
1132,494,NOT,#Cavs projected starting lineup tonight.<br/><br/>PG- Shumpert<br/>SG- Smith<br/>SF- LeBron<br/>PF- Crowder<br/>C- Love,0
1133,3306,NOT,Hey!!! @Jack_Septic_Eye Did the little secret part at the end of his video after the outro music like he used to in the Cuphead video!!!,0
1134,3274,NEG,Basketball is kicking my butt this season🤕😅,1
1135,4450,NEG,Wow the quality of this video is rubbish #iphone,1
1136,2887,NEG,Going to bed craving noodles which after all I’ve eaten today is mad annoying.,1
1137,1296,NOT,I had Church's Chicken today for the first time.<br/>It's not all the different from Popeyes .<br/>Am I wrong? #FriedChickenconnoisseurs,0
1138,2735,NEG,"Bad game all around for the #Lakers tonight. No rhythm, weird rotations and horrid defense.",1
1139,572,NEG,crap my brother an invalid SSL certificate for everything. My Xbox controller broke,1
1140,277,NEG,I only had a monster and a pastry for breakfast #betacon18 the dennys here sucks we walked out 😂,1
1141,4355,NOT,@yipe @starwars Gift of the year would be a Wookiee/Porg duo toy,0
1142,372,NEG,"@Mouseylicious ""You should totally bounce that fat ass on my lap~.""",1
1143,1601,NEG,"I knew Gabby Douglas and her teammates didn’t really gel like that when I watched this past Olympics, but she’s truly trash. Bye, girl.",1
1144,2051,NEG,"I don't like chick flicks, the notebook is an ""okay"" movie....but Hallmark Christmas movies always kick me right in the feels.",1
1145,3895,NEG,Everyone with an Android brags about how they’re so much better but why is the picture quality worse than the iPhone 3g quality?,1
1146,1305,NEG,@bigcitybookworm literally just got out of the lion dog scenes and suddenly tentacle people. wtf is this book evennnnnn,1
1147,628,NOT,@BlurFaster and also you but we have a lot to thank from ice skating as well,0
1148,2271,NOT,Idgaf who done eat pork,0
1149,17,NEG,"This just in...water is wet, sky is blue, and #Cavs defense is awful....",1
1150,4224,NOT,@SerenaWinters Another tough loss for my Lakers 🤨 #LakersSuns #LakeShow,0
1151,317,NOT,@NotoriousKeee Let me know when u do,0
1152,1223,NEG,"Dear GMA, don't even bother replaying that stupid cooking show tonight. Nobody's going to watch anyway #MissWorld2017",1
1153,3675,NEG,"i had my championship game and we lost, came in second, and i feel depressedt bc i like sucked today",1
1154,3070,NOT,@bertabae_ Free food free liq,0
1155,57,NOT,"@jjschmid72 @TyWH90 @thephinsider Come on coach JJ, what else you got?",0
1156,2296,NOT,Hey Xbox One knew Fedtrvp was a Disney show on Disney show on my name is you can be claimin we contacted his school and sat down next lols,0
1157,1552,NEG,idk if it’s just my TV but the background music is hella louder than the singer &amp; it is hella irritating me,1
1158,3480,NOT,@darius_roberti lol outside of Daredevil when have they done that since?,0
1159,1259,NEG,Lakers never fucking win but they still Da BE$T! #kobe,1
1160,3419,NOT,"Cheap promotions ,<br/>Dm me Today, to promote your Twitter page ,selfie, posts, Apps, and  for ReTweets",0
1161,2580,NEG,@MIMIPRINCY Very sad. I think every family should have access to see their family member anytime whether it be in person or on video.,1
1162,660,NEG,@deacon_seth @BatmanNewsCom Seriously I hope Wan tells them to fuck off if they try to get him to cut the movie.,1
1163,3693,NOT,"@Cole_Beast @JasonBroughTSN There is no worse game plan for Virtanen than telling him 'Dont worry about playing hockey, just chase hits'",0
1164,309,NEG,"@raaahulpandey @gabbar_je @amazonIN @AmazonHelp They are not Amazon,they are #AbeJan @amazonIN <br/>#AmazonSucks",1
1165,2581,NOT,@icklenellierose @NathanDitum @HollieB Playstation/Xbox...Meh all of you are great!,0
1166,3596,NEG,Wish I wasn’t such a fat cunt,1
1167,206,NOT,Imagine you roll up to the family reunion with leftovers as your food contribution,0
1168,1083,NEG,"@XboxQwik @Forbes Wait...Paul ""I hate everything Xbox does"" Tassi actually said this?????",1
1169,2747,NEG,@Bcaul10 @cavs Still a shittt start. Can't make the finals with those kind of starts,1
1170,2204,NOT,I just had my first Gaysgiving dinner,0
1171,1869,NOT,@linkolawave folk music&gt;rap&gt;wypipo music,0
1172,4444,NOT,@clark_gasm Not getting up for food or anything?,0
1173,1057,NOT,@laykiko happy birthday my sweet chicken cutlet!! I love you !! Hope your day is amazing ❤️,0
1174,2263,NOT,@crustbot can we play hockey this weekend,0
1175,2330,NOT,"@MochaRia What is an iPhone for $500, Alex?",0
1176,3384,NOT,Love can be tricky,0
1177,1033,NOT,imiss the mutuals i had when i unstanned rd and joined the hp fandom,0
1178,3921,NOT,@eperry2011 Wait...Japanese jazz fusion? 🤯,0
1179,3465,NOT,my unc sent me moneythru cashapp &amp; gone say it’s for clubbing or studying/food😂,0
1180,1905,NEG,Spurs are dogshit without pop,1
1181,1184,NOT,@politico It was national championship day like 15 groups visited wh,0
1182,4319,NOT,i'm enjoying this suns v lakers game.,0
1183,3721,NOT,don’t see why people be surprised i️ play video games,0
1184,3823,NEG,Gotta take my grandma some food 😒,1
1185,3061,NEG,@CcibChris @klaasm67 This is propaganda to discredit millennials because the majority of them oppose Trump.  SAD!!!,1
1186,3098,NOT,"2nd Period Underway Rangers on Power Play, No Score #NYRvsCBJ",0
1187,2443,NEG,Today was interesting. My sister will soon be free of a bullshit person; My old dog is sick but ok; Got to catch up on some skating watching,1
1188,1091,NEG,i got no videos of sleep paralysis live I hate myself,1
1189,1394,NEG,I hate my sister's cat,1
1190,1534,NEG,I just don't understand. I've eaten nothing but Lean Pockets for the past 2 months but I'm still gaining weight,1
1191,3020,NEG,"I hate nuts in my ice cream, like I’m cool with them in my mouth sometimes but shit nigga not in my chocolate icecream. Fuck outta here",1
1192,2205,NEG,How many times have the Lakers played the the Suns? Damn.,1
1193,535,NOT,@allleyezonc I’m bout to google it and see,0
1194,1293,NOT,@SendYouToGod I don’t even think that’s enough,0
1195,2845,NEG,How was that not a 3? Its cause they on the Spurs homecourt.. That shit was lame,1
1196,1384,NEG,You know what’s a damn shame? No one is kissing me right now,1
1197,4229,NEG,When you trying to type DICK but your iPhone insist on typing DUCK. GURHHHHHHL,1
1198,1623,NOT,"Niggas be using bitches for head &amp; pussy, but im wrong when I use yall for dick &amp; food. Smh yall not shit lmfaoo",0
1199,3534,NEG,Scared to update my iPhone smh 🤦🏾‍♂️,1
1200,2114,NOT,Anyway my partner took the PlayStation away from me so I’m gonna learn to play every mouserat song on the guitar now.,0
1201,4428,NOT,Why do Americans clap and cheer in movie theatres? Do they realize the actors can't see them?,0
